Id;Label;Annee_Bibliographique;Nom;Titre;Revue;nb_cit
40461961;FLOYSTAD,1974;1974;FLOYSTAD-G;INCOME SETTLEMENTS IN NORWAY - ECONOMETRIC MODEL;SWEDISH JOURNAL OF ECONOMICS; 0
40445263;FLOYSTAD,1974;1974;FLOYSTAD-G;TRADE PROTECTION AND BALANCE OF PAYMENTS PROBLEMS;APPLIED ECONOMICS; 0
39619145;FLOYSTAD,1973;1973;FLOYSTAD-G;NOTE ON ESTIMATING ELASTICITY OF SUBSTITUTION BETWEEN LABOUR AND CAPITAL FROM NORWEGIAN TIME SERIES DATA;SWEDISH JOURNAL OF ECONOMICS; 2
40671224;FEIWEL,1975;1975;FEIWEL-GR;KALECKI AND KEYNES;ECONOMIST; 0
40760217;FAUTZ,1975;1975;FAUTZ-WM;ANALYSIS OF THEORY OF LIQUIDITY BALANCES (KOHLER,C);JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
40632831;ESTRUP,1975;1975;ESTRUP-J;THEORIES ON DISTRIBUTIONAL EFFECTS OF INFLATION;NATIONALOKONOMISK TIDSSKRIFT; 0
39131558;DUELL,1972;1972;DUELL-DC;US SHORT-TERM CAPITAL MOVEMENTS - DISTRIBUTED LAG APPROACH;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 1
39765297;DEAN,1973;1973;DEAN-JW;MORE ON INTERNAL AND EXTERNAL BALANCE IN AN ALMOST CLASSICAL WORLD;WESTERN ECONOMIC JOURNAL; 0
40711611;COURBIS,1975;1975;COURBIS-B;REFLECTIONS ABOUT REAL CASH BALANCE EFFECT - WEALTH EFFECT DISTRIBUTION EFFECT DILEMMA AND PRODUCTION IN MONETARY AND FINANCIAL GROUNDS;REVUE ECONOMIQUE; 0
40709957;CORNWALL,1975;1975;CORNWALL-J;REFORMULATION OF THALBERGS NONLINEAR-THEORY OF TRADE CYCLE;SWEDISH JOURNAL OF ECONOMICS; 0
40495402;CHITRE,1975;1975;CHITRE-V;WEALTH EFFECT ON DEMAND FOR MONEY;JOURNAL OF POLITICAL ECONOMY; 0
40487715;CHENG,1975;1975;CHENG-JM;ANALYSIS OF AGGREGATE DEMAND AND AGGREGATE SUPPLY FUNCTIONS - COMPARATIVE STATICS;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
39218845;CEBULA,1972;1972;CEBULA-RJ;RECONSIDERATION OF DIAGRAMATICS OF VOLUNTARY EXCHANGE IN A GENERAL EQUILIBRIUM CONTEXT;AMERICAN ECONOMIST; 0
40984614;BUXTON,1975;1975;BUXTON-M;END OF SHORT-TERM FORECASTING AND DEMAND MANAGEMENT IN UK;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
38604756;BUSE,1970;1970;BUSE-A;HICKS, LUTZ, MEISELMAN AND EXPECTATIONS THEORY;REVIEW OF ECONOMIC STUDIES; 0
40645036;BURGHARDT,1975;1975;BURGHARDT-G;QUANTITATIVE STUDY OF BREAKDOWN AND RESURRECTION OF MONETARY TRADITION IN ECONOMICS;HISTORY OF POLITICAL ECONOMY; 0
38790465;BRAUN,1971;1971;BRAUN-AR;WAGES IN UNITED-KINGDOM - HAS THERE BEEN A SHIFT IN PHILLIPS CURVE;INTERNATIONAL MONETARY FUND STAFF PAPERS; 2
40713044;BOWERS,1975;1975;BOWERS-DA;SHOULD A MANAGED FLOAT USE RESERVE LEVELS OR EXCHANGE-RATE GOALS - INTERESTING PARALLEL WITH DOMESTIC MONETARY-POLICY;JOURNAL OF POLITICAL ECONOMY; 0
38400722;BONOMO,1970;1970;BONOMO-V;FEDERAL OPEN MARKET OPERATIONS AND VARIATIONS IN RESERVE BASE;JOURNAL OF FINANCE; 3
40605451;BOADWAY,1975;1975;BOADWAY-RW;OPTIMAL TAXES WITH UNTAXED GOODS AND FACTORS;PUBLIC FINANCE QUARTERLY; 0
38626837;BLOMQVIST,1970;1970;BLOMQVIST-AG;NOTE ON APPROPRIATE USE OF MONETARY AND FISCAL POLICY UNDER FIXED EXCHANGE RATES;SWEDISH JOURNAL OF ECONOMICS; 0
40425561;BIASCO,1974;1974;BIASCO-S;CONSUMPTION AND SOCIAL RATE OF RETURN;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
40716221;BANKS,1975;1975;BANKS-FE;ELEMENTARY INVESTMENT THEORY - OPTIMAL CONTROL APPROACH;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
38630574;ARTONI,1970;1970;ARTONI-R;COORDINATION OF FISCAL AND MONETARY POLICIES;PUBLIC FINANCE; 0
40439774;ALPHANDE.E,1974;1974;ALPHANDE.E;CHOICE BETWEEN MONETARY POLITICS AND MANIPULATION OF RATE OF CHANGE FOR RESTORING FULL EMPLOYMENT AND EQUILIBRIUM OF BALANCE OF PAYMENTS;REVUE ECONOMIQUE; 0
40984612;ALLSBROOK,1975;1975;ALLSBROOK-OO;JOHANNSEN,NALJ AND RELATIVE INCOME HYPOTHESIS;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
40503840;ALLAIS,1975;1975;ALLAIS-M;HEREDITARY AND RELATIVISTIC FORMULATION OF DEMAND FOR MONEY - CIRCULAR REASONING OR A REAL STRUCTURAL RELATION;AMERICAN ECONOMIC REVIEW; 0
39950307;WILLIAMS.J,1973;1973;WILLIAMS.J;PAYMENTS OBJECTIVES AND ECONOMIC WELFARE;INTERNATIONAL MONETARY FUND STAFF PAPERS; 0
40136327;WAGNER,1974;1974;WAGNER-JR;REFLECTIONS ON INTEREST ELASTICITY OF DEMAND FOR MONEY;ECONOMIC JOURNAL; 0
40411348;VASTRUP,1974;1974;VASTRUP-C;NATIONAL INCOME IDENTITIES, FISCAL POLICY, AND ECONOMETRIC MODELS;NATIONALOKONOMISK TIDSSKRIFT; 0
40228019;VANCOTT,1974;1974;VANCOTT-TN;INTER-GOVERNMENTAL TRANSFERS AND PRIVATE CAPITAL MOVEMENTS;ECONOMIC INQUIRY; 0
40011526;THOM,1974;1974;THOM-DR;MONEY, INTEREST AND ECONOMIC ACTIVITY IN IRELAND;ECONOMIC AND SOCIAL REVIEW; 0
40198371;TERASVIR.T,1974;1974;TERASVIR.T;DELAY STRUCTURE IN A PROGNOSIS MODEL FOR FINLANDS FOREIGN TRADE;EKONOMISKA SAMFUNDETS TIDSKRIFT; 1
40415472;TAYLOR,1974;1974;TAYLOR-L;SOME THOUGHTS ON AN OPTIMUM EXCHANGE-RATE POLICY FOR CARIBBEAN;SOCIAL AND ECONOMIC STUDIES; 0
39513480;TANNER,1972;1972;TANNER-JE;RELATIVE EFFICIENCY OF INVESTMENT ANTICIPATIONS AND COMMITMENTS AS SHORT TERM FORECASTING DEVICES;SOUTHERN ECONOMIC JOURNAL; 0
39921226;TALLEY,1973;1973;TALLEY-RJ;REAL EXPLANATION OF INTEREST RATE MOVEMENTS;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
39514742;STEPHENS,1972;1972;STEPHENS-JK;INCONSISTENCY OF IS-LM ANALYSIS WITH RIGID WAGES AND INCREASING EMPLOYMENT;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 1
40388361;SHATTO,1974;1974;SHATTO-G;WAS KEYNES A KEYNESIAN;JOURNAL OF ECONOMICS AND BUSINESS; 0
40053590;SHANE,1974;1974;SHANE-M;CAPITAL MARKETS AND DYNAMICS OF GROWTH;AMERICAN ECONOMIC REVIEW; 0
40191536;SCHIPS,1974;1974;SCHIPS-B;LAG HYPOTHESES IN MACROECONOMIC BUSINESS CYCLE MODELS;GERMAN ECONOMIC REVIEW; 0
40343571;SCHENONE,1974;1974;SCHENONE-OH;LONG RUN TAX NEUTRALITY IN A CONSTANT-SAVING-RATIO MODEL;PUBLIC FINANCE-FINANCES PUBLIQUES; 0
38620476;SAKAKIBARA,1970;1970;SAKAKIBARA-E;DYNAMIC OPTIMIZATION AND ECONOMIC POLICY;AMERICAN ECONOMIC REVIEW; 1
40363681;ROCK,1974;1974;ROCK-JM;DISEQUILIBRIUM METHOD IN MACROECONOMICS - CLARIFICATION AND ELABORATION;AMERICAN ECONOMIST; 0
38491236;RIESE,1970;1970;RIESE-H;END OF GROWTH THEORY;KYKLOS; 0
40282913;RENAS,1974;1974;RENAS-SM;SOCIAL WELFARE AND ECONOMIC FLUCTUATIONS;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
40335013;REINMUTH,1974;1974;REINMUTH-JE;RECURSIVE MODELS FOR FORECASTING SEASONAL PROCESSES;JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS; 0
40215541;RAO,1974;1974;RAO-BB;MODELS BEHIND FRIEDMAN-MEISELMANS EQUATIONS;AUSTRALIAN ECONOMIC PAPERS; 0
38468667;RAMASASTRY,1970;1970;RAMASASTRY-AS;EFFECT OF CREDIT ON TRANSACTIONS DEMAND FOR CASH;JOURNAL OF FINANCE; 1
40231134;POOLE,1974;1974;POOLE-W;REFLECTIONS ON US MACROECONOMIC POLICY;BROOKINGS PAPERS ON ECONOMIC ACTIVITY; 0
39921233;POINDEXT.JC,1973;1973;POINDEXT.JC;EFFECT OF RECENT TAX POLICY CHANGES ON MANUFACTURING INVESTMENT;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
40186011;PIERCE,1974;1974;PIERCE-JL;SHORT-TERM FINANCIAL MODELS AT FEDERAL-RESERVE-BOARD;JOURNAL OF FINANCE; 0
40101703;PETERSON,1974;1974;PETERSON-RE;CROSS SECTION STUDY OF DEMAND FOR MONEY - UNITED-STATES, 1960-62;JOURNAL OF FINANCE; 0
40342983;PEERA,1974;1974;PEERA-N;FULL-EMPLOYMENT MODEL AND IMPLICIT EMPLOYMENT FUNCTION;KYKLOS; 0
40240636;PATINKIN,1974;1974;PATINKIN-D;NOTE ON STABILITY OF METZLERS PHASE DIAGRAM;JOURNAL OF POLITICAL ECONOMY; 0
40388355;PANKRATZ,1974;1974;PANKRATZ-A;EFFECTS OF DIRECT LENDING CONTROLS - EMPIRICAL CASE STUDY OF UNITED-KINGDOM;JOURNAL OF ECONOMICS AND BUSINESS; 0
39492131;OKUN,1972;1972;OKUN-AM;FISCAL-MONETARY ACTIVISM - SOME ANALYTICAL ISSUES;BROOKINGS PAPERS ON ECONOMIC ACTIVITY; 1
39781205;NORDBERG,1973;1973;NORDBERG-L;POSSIBILITIES OF USING DATA FROM SEVERAL COUNTRIES IN CONSTRUCTION OF ECONOMETRIC MODELS;EKONOMISKA SAMFUNDETS TIDSKRIFT; 1
40315260;NIEUWENH.PJ,1974;1974;NIEUWENH.PJ;ASPECTS OF MONETARY PROBLEMATICS;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
39663235;NELL,1973;1973;NELL-E;CYCLICAL ACCUMULATION - MARXIAN MODEL OF DEVELOPMENT;AMERICAN ECONOMIC REVIEW; 0
39958369;MONTBRIA.TD,1973;1973;MONTBRIA.TD;INTERTEMPORAL GENERAL EQUILIBRIUM AND INTEREST RATES THEORY;ECONOMIE APPLIQUEE; 0
40343572;MCKEAN,1974;1974;MCKEAN-RN;TAX WEDGES AND COST-BENEFIT ANALYSIS;PUBLIC FINANCE-FINANCES PUBLIQUES; 0
40114752;MCGOWAN,1974;1974;MCGOWAN-DA;STOCK AND FLOW APPROACHES TO MONETARY THEORY CLASSICAL, WALRASIAN, KEYNESIAN AND FISHERIAN;AMERICAN ECONOMIST; 0
40003772;MASON,1974;1974;MASON-JM;FRIEDMANS ESTIMATE OF INCOME ELASTICITY OF DEMAND FOR MONEY;SOUTHERN ECONOMIC JOURNAL; 0
40385142;MARWAH,1974;1974;MARWAH-K;MEASURING ROLE OF LIQUID ASSETS IN CONSUMPTION - CROSS COUNTRY VIEW OF WORLD ECONOMIC PERIPHERY;JOURNAL OF DEVELOPMENT STUDIES; 0
40209406;MALLIARI.AG,1974;1974;MALLIARI.AG;MODEL WITH REAL CASH BALANCES IN PRODUCTION AND UTILITY FUNCTIONS;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
40201612;LYBECK,1974;1974;LYBECK-JA;DID WICKSELL REALIZE IMPLICATIONS OF REAL-BALANCE EFFECT - BRIEF NOTE;SWEDISH JOURNAL OF ECONOMICS; 0
40273297;LUCKEN,1974;1974;LUCKEN-JA;SEASONAL INCOME AND CONSUMPTION IN JAPAN AND UNITED STATES, 1961-4 TO 1969-1;HITOTSUBASHI JOURNAL OF ECONOMICS; 0
39942053;LLOYD,1973;1973;LLOYD-PJ;OPTIMAL INTERVENTION IN A DISTORTION-RIDDEN OPEN ECONOMY;ECONOMIC RECORD; 0
38287541;LLOYD,1970;1970;LLOYD-C;CLASSICAL MONETARY THEORY AND VELOCITY OF CIRCULATION;CANADIAN JOURNAL OF ECONOMICS; 0
38276933;LEE,1970;1970;LEE-CH;BALANCE OF TRADE, INTEREST RATES, AND CAPITAL MOVEMENTS;KYKLOS; 1
39447198;LADEN,1972;1972;LADEN-BE;EXCESS DEMAND AND AVERAGE COST EXPLANATIONS FOR PRICE CHANGE;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
40200062;KWACK,1974;1974;KWACK-SY;NOTE ON BALANCE OF PAYMENTS EFFECTS OF US CAPITAL CONTROLS PROGRAMS - SIMULATION ESTIMATES;JOURNAL OF FINANCE; 0
40372121;KRAFT,1974;1974;KRAFT-A;RE-ESTIMATION OF PHILLIPS CURVE FOR UNITED-KINGDOM;APPLIED ECONOMICS; 0
40282659;KOSKENKY.H,1974;1974;KOSKENKY.H;BASIC FEATURES OF NEOCLASSICAL INVESTMENT THEORY;EKONOMISKA SAMFUNDETS TIDSKRIFT; 0
40382013;KONING,1974;1974;KONING-J;NETHERLANDS COMPANY PENSION FUNDS INTERNATIONAL PORTFOLIO DIVERSIFICATION - AN EMPIRICAL ANALYSIS 1967I-1972II;EUROPEAN ECONOMIC REVIEW; 0
39059352;KNIGHT,1971;1971;KNIGHT-JB;WAGES AND EMPLOYMENT IN DEVELOPED AND UNDERDEVELOPED ECONOMIES;OXFORD ECONOMIC PAPERS-NEW SERIES; 0
40388364;KENKEL,1974;1974;KENKEL-JL;CALCULATION OF FORECASTS AND MULTIPLIERS USING NONLINEAR ECONOMETRIC MODELS;JOURNAL OF ECONOMICS AND BUSINESS; 0
40377331;JUTTNER,1974;1974;JUTTNER-DJ;INTEREST RATES AND EXPECTATIONS OF INFLATION IN FEDERAL-REPUBLIC-OF-GERMANY;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
40049688;JAFFEE,1974;1974;JAFFEE-DM;PREDICTING COMMON STOCK PRICES - PAYOFFS AND PITFALLS;JOURNAL OF BUSINESS RESEARCH; 0
40388353;HOLMAN,1974;1974;HOLMAN-MA;INDUSTRY STRUCTURE, MODELS OF CONCENTRATION, AND PHASE II PRICE AND WAGE INCREASES;JOURNAL OF ECONOMICS AND BUSINESS; 0
38606128;HOLBROOK,1970;1970;HOLBROOK-RS;HOUSEHOLD DEMAND FOR CASH BALANCES - MICROANALYTIC APPROACH;SOUTHERN ECONOMIC JOURNAL; 1
39278753;HENNEBER.B,1972;1972;HENNEBER.B;ENIGMA OF INFLATIONARY GAPS;JOURNAL OF POLITICAL ECONOMY; 1
40338009;HAAS,1974;1974;HAAS-RD;NEGLECTED ASPECT OF MODERN THEORY OF FORWARD EXCHANGE - COMMENT;SOUTHERN ECONOMIC JOURNAL; 0
40186051;GRUNARML,1974;1974;GRUNARML-F;GRANTS ECONOMICS - POINT OF ATTACHMENT FOR A THEORY OF NON-MARKET-FLOWS;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
40021976;GOLDAR,1974;1974;GOLDAR-B;OPTIMAL PROGRAMS OF CAPITAL ACCUMULATION UNDER EXOGENOUS EMBODIED TECHNICAL CHANGE;JOURNAL OF ECONOMIC THEORY; 0
39726192;GILLESPI.RW,1973;1973;GILLESPI.RW;EXPENDITURE SWITCHING VS ALTERING ABSORPTION - EMPIRICAL APPROACH;SOUTHERN ECONOMIC JOURNAL; 1
39045628;GIBSON,1971;1971;GIBSON-WE;PRICE EXPECTATIONS AND CHANGES IN INCOME;WESTERN ECONOMIC JOURNAL; 1
40071181;GANDENBE.O,1974;1974;GANDENBE.O;PUBLIC DEBT ILLUSION AND TIME PREFERENCE RATES - RATIONALITY OF PUBLIC BORROWING UNDER NEOCLASSICAL CONDITIONS;GERMAN ECONOMIC REVIEW; 0
40396778;FORTIN,1974;1974;FORTIN-P;CAN ECONOMIC POLICY PAIR INSTRUMENTS AND TARGETS - (OR SHOULD IT);CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE; 0
39793511;FORD,1973;1973;FORD-WF;MONETARY POLICY IMPLICATIONS OF HUNT-COMMISSION REPORT;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 1
40380585;FEIWEL,1974;1974;FEIWEL-GR;ON KALECKIS THEORY OF INCOME DISTRIBUTION;ECONOMIST; 0
39059237;ENZLER,1971;1971;ENZLER-JJ;ANALYSIS OF 1968-69 ECONOMIC FORECASTS;JOURNAL OF BUSINESS; 0
40290202;DICALOGE.RG,1974;1974;DICALOGE.RG;TECHNIQUES OF FISCAL ANALYSIS IN SWEDEN;INTERNATIONAL MONETARY FUND STAFF PAPERS; 0
40063812;DAUB,1974;1974;DAUB-M;COST TO FIRM OF AGGREGATE PREDICTION ERRORS;JOURNAL OF BUSINESS; 0
40053595;CRAIG,1974;1974;CRAIG-GD;MONEY ILLUSION AND AGGREGATE CONSUMPTION FUNCTION - NOTE;AMERICAN ECONOMIC REVIEW; 0
40028114;CORNWALL,1974;1974;CORNWALL-J;CEILING AND DOMAR EFFECT AS STABILIZERS;KYKLOS; 0
38620359;CHRISTENSEN,1970;1970;CHRISTENSEN-LR;TAX POLICY AND INVESTMENT EXPENDITURES IN A MODEL OF GENERAL EQUILIBRIUM;AMERICAN ECONOMIC REVIEW; 0
40302985;CEBULA,1974;1974;CEBULA-RJ;POSSIBLE FISCAL POLICY EFFECTS OF EXPECTED TAX CHANGES;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
39514710;CEBULA,1972;1972;CEBULA-RJ;EFFECT OF EXPECTED INCOME CHANGES;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 1
40157829;BRAUN,1974;1974;BRAUN-AR;COMPULSORY ARBITRATION AS A FORM OF INCOMES POLICY - AUSTRALIAN CASE;INTERNATIONAL MONETARY FUND STAFF PAPERS; 0
40381912;BOWDEN,1974;1974;BOWDEN-RJ;CONSTRAINED AND UNCONSTRAINED MODELS OF INVESTMENT ACCELERATOR;ECONOMIC RECORD; 0
40388360;BONOMO,1974;1974;BONOMO-V;AGGREGATE AND REGIONAL CURRENCY HOLDINGS;JOURNAL OF ECONOMICS AND BUSINESS; 0
40163017;BOHM,1974;1974;BOHM-P;EFFECTS OF POLICY COSTS;SWEDISH JOURNAL OF ECONOMICS; 0
40388351;BENAVIE,1974;1974;BENAVIE-A;DEPOSIT CEILINGS AS A STABILIZATION INSTRUMENT;JOURNAL OF ECONOMICS AND BUSINESS; 0
40363672;BEEBE,1974;1974;BEEBE-W;CONSUMER CREDIT AND MONEY SUPPLY;AMERICAN ECONOMIST; 0
40075314;BEARD,1974;1974;BEARD-TR;PATINKINS WEALTH EFFECT, GOVERNMENT DEBT, AND FIAT MONEY;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
40315553;BARRO,1974;1974;BARRO-RJ;GENERAL EQUILIBRIUM APPROACH TO MONEY SUPPLY AND MONETARY POLICY;ECONOMIC INQUIRY; 0
40363676;BARRADOS,1974;1974;BARRADOS-JP;CLASSICAL REAL BALANCE EFFECT;AMERICAN ECONOMIST; 0
40260794;BABEAU,1974;1974;BABEAU-A;ECONOMIES OF SCALE IN HOUSEHOLDS CASH BALANCES - SERIES OF EMPIRICAL TESTS;EUROPEAN ECONOMIC REVIEW; 0
40411350;ANDERSEN,1974;1974;ANDERSEN-PS;MEASUREMENT AND EVALUATION OF FISCAL POLICY;NATIONALOKONOMISK TIDSSKRIFT; 0
39429344;AARON,1972;1972;AARON-HJ;TAX CHANGES AND COMPOSITION OF FIXED INVESTMENT - AGGREGATIVE SIMULATION;REVIEW OF ECONOMICS AND STATISTICS; 1
38620363;ZECHER,1970;1970;ZECHER-R;IMPLICATIONS OF 4 ECONOMETRIC MODELS FOR INDICATORS ISSUE;AMERICAN ECONOMIC REVIEW; 1
39572625;WILLIAMS,1973;1973;WILLIAMS-HR;EXCHANGE RATE SYSTEMS, MARGINAL EFFICIENCY OF INVESTMENT, AND FOREIGN DIRECT CAPITAL MOVEMENTS;KYKLOS; 2
39572631;WAUD,1973;1973;WAUD-RN;RECONSIDERATION OF INTEREST RATES, MONEY GROWTH RATES, INFLATION AND EASE OR TIGHTNESS OF MONEY - REPLY;KYKLOS; 0
38757823;WALLICH,1971;1971;WALLICH-HC;INCOME VELOCITY;REVIEW OF ECONOMICS AND STATISTICS; 1
39724480;VITALIAN.DF,1973;1973;VITALIAN.DF;PAYMENT OF INTEREST ON FEDERAL DEBT AND DISTRIBUTION OF INCOME;JOURNAL OF ECONOMICS AND BUSINESS; 0
39848639;VENIERIS,1973;1973;VENIERIS-YP;SALES EXPECTATIONS, INVENTORY FLUCTUATIONS, AND PRICE BEHAVIOR;SOUTHERN ECONOMIC JOURNAL; 0
39433764;THUROW,1972;1972;THUROW-LC;LONG-TERM TRENDS - AMERICAN ECONOMY IN YEAR 2000;AMERICAN ECONOMIC REVIEW; 1
39572629;THOMAS,1973;1973;THOMAS-LB;SPECULATION IN FLEXIBLE EXCHANGE REVISITED - ANOTHER VIEW;KYKLOS; 0
39016980;SPITALLE.E,1971;1971;SPITALLE.E;PRICES AND UNEMPLOYMENT IN SELECTED INDUSTRIAL COUNTRIES;INTERNATIONAL MONETARY FUND STAFF PAPERS; 2
39624679;SPITALLE.E,1973;1973;SPITALLE.E;INCOMES POLICY IN AUSTRIA;INTERNATIONAL MONETARY FUND STAFF PAPERS; 0
38311861;SNYDER,1970;1970;SNYDER-WW;MONEY IN A DEVELOPING ECONOMY - REAPPRAISAL;REVIEW OF ECONOMICS AND STATISTICS; 1
38671974;SILBER,1971;1971;SILBER-WL;FISCAL POLICY, TAX STRUCTURE, AND PERMANENT-INCOME HYPOTHESIS;KYKLOS; 0
39804510;SCHUSTER,1973;1973;SCHUSTER-H;KEYNES DISEQUILIBRIUM ANALYSIS;KYKLOS; 0
39670214;RUGGERI,1973;1973;RUGGERI-GC;AUTOMATIC STABILIZERS, BUSINESS CYCLES, AND ECONOMIC GROWTH;KYKLOS; 0
39604429;ROSE,1973;1973;ROSE-PS;RELATIVE IMPORTANCE OF MONETARY AND FISCAL VARIABLES IN DETERMINING PRICE LEVEL MOVEMENTS - REPLY;JOURNAL OF FINANCE; 0
38702101;ROSE,1971;1971;ROSE-PS;RELATIVE IMPORTANCE OF MONETARY AND FISCAL VARIABLES IN DETERMINING PRICE LEVEL MOVEMENTS - NOTE;JOURNAL OF FINANCE; 2
39883073;ROE,1973;1973;ROE-AR;CASE FOR FLOW OF FUNDS AND NATIONAL BALANCE SHEET ACCOUNTS;ECONOMIC JOURNAL; 0
39736819;RICHTER,1973;1973;RICHTER-R;FULL EMPLOYMENT AND STABLE PRICES - COMPATIBILITY OF TARGETS AND RULES;GERMAN ECONOMIC REVIEW; 0
39819249;PUCKETT,1973;1973;PUCKETT-RH;RULES VERSUS DISCRETION - SIMULATION STUDY;JOURNAL OF FINANCE; 0
39810427;PETTERSE.O,1973;1973;PETTERSE.O;STOCHASTIC PROPERTIES OF CUMULATIVE FEEDBACK IN A SIMPLE MODEL;SWEDISH JOURNAL OF ECONOMICS; 0
39912061;OWEN,1973;1973;OWEN-JE;US ECONOMY - PROSPERITY AND PROBLEMS;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
39697619;NASLUND,1973;1973;NASLUND-B;LABOR POWER AND INCOME DISTRIBUTION;SWEDISH JOURNAL OF ECONOMICS; 0
39848646;MOORE,1973;1973;MOORE-RL;FURTHER TEST OF PERMANENT INCOME HYPOTHESIS USING POSTWAR TIME-SERIES DATA;SOUTHERN ECONOMIC JOURNAL; 0
39804511;MONISSEN,1973;1973;MONISSEN-HG;COSTS, WAGES AND BUSINESS IN DYNAMIC CONSIDERATION - SIMPLE EXPOSITION;KYKLOS; 0
39839525;MINSKY,1973;1973;MINSKY-HP;STRATEGY OF ECONOMIC POLICY AND INCOME DISTRIBUTION;ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE; 0
39713007;MCKINNON,1973;1973;MCKINNON-RI;VALUE-ADDED TAX AND LIBERALIZATION OF FOREIGN TRADE IN DEVELOPING ECONOMIES - COMMENT;JOURNAL OF ECONOMIC LITERATURE; 0
39824510;MCKENZIE,1973;1973;MCKENZIE-RB;MICRO AND MACRO ECONOMIC EFFECTS OF CHANGES IN STATUTORY TAX RATES;REVIEW OF SOCIAL ECONOMY; 0
39697347;MCCOLLUM,1973;1973;MCCOLLUM-JF;PRICE-EXPECTATIONS EFFECTS ON INTEREST RATES - COMMENT;JOURNAL OF FINANCE; 0
39917188;MATTHEWS,1973;1973;MATTHEWS-RC;FOREIGN TRADE AND BRITISH ECONOMIC GROWTH;SCOTTISH JOURNAL OF POLITICAL ECONOMY; 0
39840424;LUCIA,1973;1973;LUCIA-JL;MONEY MARKET STRATEGY OR MONETARY AGGREGATES - ANALYSIS OF RECENT FEDERAL RESERVE POLICY;ECONOMIC AND SOCIAL REVIEW; 0
38656707;LEE,1971;1971;LEE-SY;MONEY, QUASI-MONEY, AND INCOME VELOCITY OF CIRCULATION IN MALAYA AND SINGAPORE, 1947-1965;ECONOMIC DEVELOPMENT AND CULTURAL CHANGE; 1
38606100;LAUMAS,1970;1970;LAUMAS-GS;PERMANENT RATE OF INTEREST AND DEMAND FOR MONEY;SOUTHERN ECONOMIC JOURNAL; 1
39851043;KOWAI,1973;1973;KOWAI-LM;MARKET AND BUSINESS CYCLE THEORIES OF TUGANBARANOVSKY,MI;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
39705495;KLIMAN,1973;1973;KLIMAN-ML;PERMANENT INCOME HYPOTHESIS AND FIRMS DEMAND FOR MONEY;JOURNAL OF ECONOMICS AND BUSINESS; 0
39746370;JONSON,1973;1973;JONSON-PD;PRICE EXPECTATIONS IN AUSTRALIA;ECONOMIC RECORD; 0
39793510;JOHNSON,1973;1973;JOHNSON-SR;PHILLIPS CURVE, EXPECTATIONS, AND STABILITY;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
39896407;HORVAT,1973;1973;HORVAT-B;LABOUR-TIME PRICES OF PRODUCTION AND TRANSFORMATION PROBLEM IN A SOCIALIST ECONOMY;KYKLOS; 0
39234314;HOLMES,1972;1972;HOLMES-JM;EXISTENCE OF CAPITAL FLOWS, FIXED AND FLEXIBLE EXCHANGE RATES AND FULL EMPLOYMENT;CANADIAN JOURNAL OF ECONOMICS; 0
39590798;HESS,1973;1973;HESS-AC;HOUSEHOLD DEMAND FOR DURABLE GOODS - INFLUENCES OF RATES OF RETURN AND WEALTH;REVIEW OF ECONOMICS AND STATISTICS; 0
39819520;HALABUK,1973;1973;HALABUK-L;ESTIMATION AND STRUCTURE OF SECOND ECONOMETRIC MODEL OF HUNGARY;MATEKON; 0
